id_empleado,date,score_satisfacion,score_inclusion,work_life_balance,percepcion_equidad
3027,2024-05-01,2,2,4,4
3028,2021-11-01,2,5,4,4
3028,2022-11-01,2,2,3,4
3028,2023-11-01,3,4,4,4
3028,2024-11-01,2,2,4,4
3029,2023-08-01,4,5,3,4
3029,2024-08-01,4,5,5,4
3030,2021-11-01,5,2,5,4
3030,2022-11-01,5,3,5,4
3030,2023-11-01,5,3,3,4
3030,2024-11-01,3,2,5,4
3031,2021-01-01,4,3,3,4
3031,2022-01-01,2,3,5,4
3031,2023-01-01,3,3,5,4
3031,2024-01-01,4,2,4,4
3031,2025-01-01,2,5,3,4
3032,2021-10-01,3,5,4,4
3032,2022-10-01,3,3,3,4
3032,2023-10-01,3,3,4,4
3032,2024-10-01,3,2,3,4
3033,2021-05-01,4,4,5,4
3033,2022-05-01,2,4,5,4
3033,2023-05-01,4,3,5,4
3033,2024-05-01,2,5,3,4
3034,2021-02-01,3,2,3,4
3034,2022-02-01,4,5,3,4
3034,2023-02-01,3,4,1,4
3034,2024-02-01,4,4,3,4
3034,2025-02-01,4,5,3,4
3035,2021-08-01,4,4,3,4
3035,2022-08-01,2,5,5,4
3035,2023-08-01,3,3,4,4
3035,2024-08-01,2,4,5,4
3036,2021-06-01,2,3,5,4
3036,2022-06-01,2,5,5,4
3036,2023-06-01,3,3,4,4
3036,2024-06-01,3,2,5,4
3037,2021-01-01,4,2,3,4
3037,2022-01-01,4,5,3,4
3037,2023-01-01,3,2,4,4
3037,2024-01-01,4,3,4,4
3037,2025-01-01,2,5,4,4
3038,2021-05-01,2,2,5,4
3038,2022-05-01,4,2,3,4
3038,2023-05-01,4,3,3,4
3038,2024-05-01,4,4,4,4
3039,2021-11-01,3,3,4,3
3039,2022-11-01,3,3,4,3
3039,2023-11-01,4,3,4,3
3039,2024-11-01,2,5,3,3
3040,2021-11-01,2,2,5,4
3040,2022-11-01,4,2,3,4
3040,2023-11-01,3,2,5,4
3040,2024-11-01,2,3,3,4
3041,2021-10-01,2,5,4,4
3041,2022-10-01,4,2,5,4
3041,2023-10-01,2,5,5,4
3041,2024-10-01,2,3,4,4
3042,2021-07-01,5,4,4,4
3042,2022-07-01,5,2,3,4
3042,2023-07-01,4,4,4,4
3042,2024-07-01,3,3,3,4
3043,2021-09-01,2,5,5,3
3043,2022-09-01,4,3,4,3
3043,2023-09-01,4,2,5,3
3043,2024-09-01,3,4,5,3
3044,2023-05-01,4,4,3,4
3044,2024-05-01,2,2,5,4
3045,2021-08-01,5,2,3,4
3045,2022-08-01,3,4,4,4
3045,2023-08-01,3,3,3,4
3045,2024-08-01,5,4,5,4
3046,2021-07-01,2,2,5,4
3046,2022-07-01,4,2,3,4
3046,2023-07-01,3,5,4,4
3046,2024-07-01,2,3,5,4
3047,2021-06-01,2,3,4,3
3047,2022-06-01,2,2,4,3
3047,2023-06-01,2,5,3,3
3047,2024-06-01,4,3,5,3
3048,2022-12-01,2,5,5,3
3048,2023-12-01,4,4,4,3
3048,2024-12-01,4,3,4,3
3049,2021-10-01,4,2,3,4
3049,2022-10-01,2,2,3,4
3049,2023-10-01,4,4,5,4
3049,2024-10-01,2,2,5,4
3050,2021-12-01,3,2,4,4
3050,2022-12-01,3,2,3,4
3050,2023-12-01,3,3,3,4
3050,2024-12-01,2,4,4,4
3051,2021-02-01,5,5,4,4
3051,2022-02-01,5,3,4,4
3051,2023-02-01,3,4,5,4
3051,2024-02-01,5,3,5,4
3051,2025-02-01,4,3,5,4
3052,2021-09-01,5,2,5,4
3052,2022-09-01,3,3,5,4
3052,2023-09-01,4,4,5,4
3052,2024-09-01,4,3,3,4
3053,2021-10-01,4,3,4,4
3053,2022-10-01,3,4,3,4
3053,2023-10-01,4,4,4,4
3053,2024-10-01,3,4,4,4
3054,2021-01-01,4,5,5,4
3054,2022-01-01,3,4,5,4
3054,2023-01-01,2,2,4,4
3054,2024-01-01,4,5,3,4
3054,2025-01-01,3,4,4,4
3055,2021-04-01,2,3,4,4
3055,2022-04-01,2,2,4,4
3055,2023-04-01,3,2,4,4
3055,2024-04-01,3,4,4,4
3056,2021-04-01,4,4,4,3
3056,2022-04-01,4,4,5,3
3056,2023-04-01,3,5,4,3
3056,2024-04-01,4,3,3,3
3057,2021-07-01,3,3,5,4
3057,2022-07-01,4,3,3,4
3057,2023-07-01,5,4,5,4
3057,2024-07-01,4,2,4,4
3058,2021-01-01,3,3,3,4
3058,2022-01-01,4,4,4,4
3058,2023-01-01,4,5,3,4
3058,2024-01-01,3,3,3,4
3058,2025-01-01,4,4,5,4
3059,2021-07-01,4,5,5,4
3059,2022-07-01,4,2,3,4
3059,2023-07-01,3,5,5,4
3059,2024-07-01,2,2,3,4
3060,2021-12-01,2,2,5,4
3060,2022-12-01,3,2,3,4
3060,2023-12-01,3,3,5,4
3060,2024-12-01,3,4,5,4
3061,2021-01-01,4,2,3,4
3061,2022-01-01,3,4,3,4
3061,2023-01-01,3,2,4,4
3061,2024-01-01,4,3,3,4
3061,2025-01-01,3,4,5,4
3062,2021-10-01,3,4,3,1
3062,2022-10-01,2,4,3,1
3062,2023-10-01,4,3,5,1
3062,2024-10-01,4,5,5,1
3063,2021-06-01,3,5,4,4
3063,2022-06-01,4,4,4,4
3063,2023-06-01,3,4,4,4
3063,2024-06-01,3,2,4,4
3064,2021-04-01,3,2,5,4
3064,2022-04-01,2,5,3,4
3064,2023-04-01,2,2,3,4
3064,2024-04-01,2,2,4,4
3065,2021-08-01,3,2,4,4
3065,2022-08-01,3,4,3,4
3065,2023-08-01,3,5,4,4
3065,2024-08-01,2,4,4,4
3066,2021-08-01,5,2,3,4
3066,2022-08-01,4,5,5,4
3066,2023-08-01,3,5,4,4
3066,2024-08-01,4,4,3,4
3067,2021-07-01,3,2,4,3
3067,2022-07-01,2,2,4,3
3067,2023-07-01,3,3,5,3
3067,2024-07-01,4,4,4,3
3068,2021-05-01,3,2,3,4
3068,2022-05-01,2,5,1,4
3068,2023-05-01,2,2,3,4
3068,2024-05-01,3,5,3,4
3069,2021-01-01,4,3,3,4
3069,2022-01-01,2,3,4,4
3069,2023-01-01,3,5,4,4
3069,2024-01-01,3,4,4,4
3069,2025-01-01,3,4,5,4
3070,2021-04-01,2,3,4,4
3070,2022-04-01,4,2,5,4
3070,2023-04-01,3,3,5,4
3070,2024-04-01,4,2,5,4
3071,2021-07-01,4,5,5,4
3071,2022-07-01,5,5,5,4
3071,2023-07-01,3,3,3,4
3071,2024-07-01,5,3,3,4
3072,2021-11-01,4,2,3,4
3072,2022-11-01,3,2,2,4
3072,2023-11-01,4,2,1,4
3072,2024-11-01,4,5,2,4
3073,2021-07-01,4,5,5,4
3073,2022-07-01,4,5,5,4
3073,2023-07-01,3,2,5,4
3073,2024-07-01,4,2,5,4
3074,2021-12-01,4,5,5,4
3074,2022-12-01,3,5,4,4
3074,2023-12-01,3,3,4,4
3074,2024-12-01,3,5,4,4
3075,2021-09-01,3,4,5,4
3075,2022-09-01,3,2,3,4
3075,2023-09-01,2,3,5,4
3075,2024-09-01,3,4,5,4
3076,2021-01-01,4,5,3,4
3076,2022-01-01,3,4,3,4
3076,2023-01-01,4,4,4,4
3076,2024-01-01,3,2,4,4
3076,2025-01-01,4,5,3,4
3077,2021-09-01,4,2,4,4
3077,2022-09-01,4,5,5,4
3077,2023-09-01,4,5,4,4
3077,2024-09-01,2,4,4,4
3078,2021-01-01,2,4,5,4
3078,2022-01-01,3,3,5,4
3078,2023-01-01,2,4,5,4
3078,2024-01-01,2,3,4,4
3078,2025-01-01,3,4,5,4
3079,2021-08-01,2,4,3,4
3079,2022-08-01,4,3,4,4
3079,2023-08-01,4,5,3,4
3079,2024-08-01,3,4,4,4
3080,2021-09-01,4,2,5,3
3080,2022-09-01,3,3,3,3
3080,2023-09-01,2,4,4,3
3080,2024-09-01,4,4,5,3
3081,2021-11-01,3,5,3,4
3081,2022-11-01,5,3,2,4
3081,2023-11-01,4,5,1,4
3081,2024-11-01,4,3,2,4
3082,2021-09-01,2,5,4,4
3082,2022-09-01,2,4,5,4
3082,2023-09-01,4,5,4,4
3082,2024-09-01,3,4,3,4
3083,2021-06-01,3,4,4,4
3083,2022-06-01,3,4,4,4
3083,2023-06-01,2,2,4,4
3083,2024-06-01,2,4,5,4
3084,2021-10-01,2,5,3,3
3084,2022-10-01,4,3,4,3
3084,2023-10-01,4,2,3,3
3084,2024-10-01,4,3,5,3
3085,2021-10-01,2,4,4,4
3085,2022-10-01,2,5,4,4
3085,2023-10-01,4,3,4,4
3085,2024-10-01,3,3,4,4
3086,2021-01-01,4,5,3,4
3086,2022-01-01,3,2,3,4
3086,2023-01-01,3,5,3,4
3086,2024-01-01,2,5,4,4
3086,2025-01-01,2,4,5,4
3087,2021-03-01,2,5,4,4
3087,2022-03-01,2,4,5,4
3087,2023-03-01,2,4,5,4
3087,2024-03-01,2,3,5,4
3087,2025-03-01,4,4,4,4
3088,2021-01-01,4,2,5,4
3088,2022-01-01,4,4,3,4
3088,2023-01-01,4,3,4,4
3088,2024-01-01,4,5,5,4
3088,2025-01-01,3,3,4,4
3089,2021-08-01,5,2,3,4
3089,2022-08-01,3,5,4,4
3089,2023-08-01,4,3,3,4
3089,2024-08-01,5,2,3,4
3090,2021-02-01,3,2,3,4
3090,2022-02-01,4,4,4,4
3090,2023-02-01,4,3,3,4
3090,2024-02-01,2,5,3,4
3090,2025-02-01,2,3,4,4
3091,2021-12-01,2,4,4,4
3091,2022-12-01,2,4,5,4
3091,2023-12-01,3,2,4,4
3091,2024-12-01,2,5,4,4
3092,2021-10-01,2,5,4,4
3092,2022-10-01,2,4,5,4
3092,2023-10-01,4,4,5,4
3092,2024-10-01,4,2,5,4
3093,2021-08-01,5,2,5,4
3093,2022-08-01,5,5,5,4
3093,2023-08-01,4,4,5,4
3093,2024-08-01,3,5,5,4
3094,2021-10-01,4,2,4,3
3094,2022-10-01,4,5,5,3
3094,2023-10-01,4,4,3,3
3094,2024-10-01,4,2,4,3
3095,2021-10-01,4,3,4,4
3095,2022-10-01,4,5,5,4
3095,2023-10-01,2,3,3,4
3095,2024-10-01,2,3,3,4
3096,2021-05-01,2,4,1,4
3096,2022-05-01,2,4,3,4
3096,2023-05-01,2,3,2,4
3096,2024-05-01,2,4,2,4
3097,2021-02-01,3,4,5,4
3097,2022-02-01,4,4,3,4
3097,2023-02-01,3,4,3,4
3097,2024-02-01,3,4,4,4
3097,2025-02-01,2,4,3,4
3098,2021-03-01,5,4,4,4
3098,2022-03-01,3,2,4,4
3098,2023-03-01,3,5,4,4
3098,2024-03-01,4,4,3,4
3098,2025-03-01,4,5,3,4
3099,2021-07-01,3,3,5,4
3099,2022-07-01,4,3,4,4
3099,2023-07-01,4,4,5,4
3099,2024-07-01,3,2,3,4
3100,2021-02-01,3,4,3,4
3100,2022-02-01,3,2,3,4
3100,2023-02-01,3,3,4,4
3100,2024-02-01,2,4,5,4
3100,2025-02-01,4,3,5,4
3101,2021-07-01,2,3,4,3
3101,2022-07-01,3,2,5,3
3101,2023-07-01,3,5,5,3
3101,2024-07-01,2,5,5,3
3102,2021-11-01,3,5,5,3
3102,2022-11-01,4,4,5,3
3102,2023-11-01,4,5,3,3
3102,2024-11-01,2,5,4,3
3103,2021-10-01,4,2,4,4
3103,2022-10-01,3,3,5,4
3103,2023-10-01,2,4,4,4
3103,2024-10-01,4,3,5,4
3104,2021-07-01,2,2,5,4
3104,2022-07-01,4,2,4,4
3104,2023-07-01,2,2,5,4
3104,2024-07-01,3,4,5,4
3105,2021-04-01,3,5,3,3
3105,2022-04-01,3,2,5,3
3105,2023-04-01,2,4,5,3
3105,2024-04-01,3,3,3,3
3106,2021-05-01,4,3,5,4
3106,2022-05-01,2,4,3,4
3106,2023-05-01,3,4,4,4
3106,2024-05-01,3,5,5,4
3107,2021-01-01,2,2,3,4
3107,2022-01-01,2,5,5,4
3107,2023-01-01,3,5,5,4
3107,2024-01-01,4,3,5,4
3107,2025-01-01,2,4,4,4
3108,2021-04-01,3,5,4,4
3108,2022-04-01,2,4,5,4
3108,2023-04-01,4,3,3,4
3108,2024-04-01,3,4,5,4
3109,2021-08-01,3,4,4,3
3109,2022-08-01,4,5,5,3
3109,2023-08-01,3,2,4,3
3109,2024-08-01,2,3,4,3
3110,2021-12-01,3,3,3,4
3110,2022-12-01,3,3,4,4
3110,2023-12-01,2,5,3,4
3110,2024-12-01,2,4,3,4
3111,2021-11-01,4,3,4,4
3111,2022-11-01,2,5,4,4
3111,2023-11-01,3,4,5,4
3111,2024-11-01,4,2,4,4
3112,2021-04-01,4,3,4,3
3112,2022-04-01,3,4,3,3
3112,2023-04-01,2,5,3,3
3112,2024-04-01,3,5,4,3
3113,2021-05-01,4,3,5,4
3113,2022-05-01,2,5,4,4
3113,2023-05-01,4,3,4,4
3113,2024-05-01,2,4,3,4
3114,2021-04-01,4,3,4,4
3114,2022-04-01,4,5,5,4
3114,2023-04-01,3,5,3,4
3114,2024-04-01,3,3,3,4
3115,2021-01-01,3,2,3,4
3115,2022-01-01,4,5,3,4
3115,2023-01-01,2,5,4,4
3115,2024-01-01,4,4,5,4
3115,2025-01-01,2,5,5,4
3116,2021-08-01,2,4,5,4
3116,2022-08-01,2,3,3,4
3116,2023-08-01,3,3,4,4
3116,2024-08-01,2,3,5,4
3117,2021-02-01,2,5,4,4
3117,2022-02-01,2,3,5,4
3117,2023-02-01,2,2,3,4
3117,2024-02-01,2,3,4,4
3117,2025-02-01,4,5,5,4
3118,2021-09-01,2,2,4,4
3118,2022-09-01,2,2,5,4
3118,2023-09-01,2,5,3,4
3118,2024-09-01,4,4,3,4
3119,2021-07-01,2,4,5,4
3119,2022-07-01,3,3,4,4
3119,2023-07-01,3,3,5,4
3119,2024-07-01,4,5,3,4
3120,2021-09-01,4,3,4,4
3120,2022-09-01,2,4,3,4
3120,2023-09-01,2,2,4,4
3120,2024-09-01,3,4,4,4
3121,2021-11-01,4,5,4,4
3121,2022-11-01,3,3,3,4
3121,2023-11-01,4,2,4,4
3121,2024-11-01,4,2,3,4
3122,2021-01-01,3,3,5,4
3122,2022-01-01,3,2,3,4
3122,2023-01-01,4,3,4,4
3122,2024-01-01,2,2,5,4
3122,2025-01-01,3,3,5,4
3123,2021-10-01,4,4,5,4
3123,2022-10-01,2,5,3,4
3123,2023-10-01,3,3,5,4
3123,2024-10-01,2,2,3,4
3124,2021-05-01,3,4,3,4
3124,2022-05-01,3,3,4,4
3124,2023-05-01,2,3,5,4
3124,2024-05-01,3,2,5,4
3125,2021-01-01,2,3,3,4
3125,2022-01-01,3,4,4,4
3125,2023-01-01,2,2,4,4
3125,2024-01-01,3,5,3,4
3125,2025-01-01,2,3,5,4
3126,2021-01-01,3,4,5,4
3126,2022-01-01,4,3,4,4
3126,2023-01-01,4,3,3,4
3126,2024-01-01,4,4,3,4
3126,2025-01-01,2,5,5,4
3127,2021-01-01,4,5,3,4
3127,2022-01-01,2,2,3,4
3127,2023-01-01,4,2,4,4
3127,2024-01-01,4,3,3,4
3127,2025-01-01,3,5,5,4
3128,2021-03-01,4,3,4,4
3128,2022-03-01,3,3,5,4
3128,2023-03-01,3,5,5,4
3128,2024-03-01,3,3,5,4
3128,2025-03-01,4,5,4,4
3129,2021-07-01,4,3,5,4
3129,2022-07-01,3,5,4,4
3129,2023-07-01,4,3,4,4
3129,2024-07-01,2,3,5,4
3130,2021-10-01,4,3,5,4
3130,2022-10-01,3,2,5,4
3130,2023-10-01,2,5,5,4
3130,2024-10-01,2,3,5,4
3131,2021-11-01,2,4,3,4
3131,2022-11-01,3,3,5,4
3131,2023-11-01,4,5,3,4
3131,2024-11-01,3,5,3,4
3132,2021-04-01,4,3,5,4
3132,2022-04-01,3,2,4,4
3132,2023-04-01,4,5,3,4
3132,2024-04-01,2,3,4,4
3133,2021-04-01,2,2,2,4
3133,2022-04-01,4,2,2,4
3133,2023-04-01,2,4,3,4
3133,2024-04-01,2,2,4,4
3134,2021-03-01,3,3,4,4
3134,2022-03-01,4,3,5,4
3134,2023-03-01,2,2,4,4
3134,2024-03-01,3,4,3,4
3134,2025-03-01,4,3,4,4
3135,2021-04-01,2,4,3,4
3135,2022-04-01,3,3,5,4
3135,2023-04-01,4,5,5,4
3135,2024-04-01,4,4,3,4
3136,2021-01-01,3,5,4,4
3136,2022-01-01,5,4,4,4
3136,2023-01-01,5,4,4,4
3136,2024-01-01,5,4,3,4
3136,2025-01-01,5,3,3,4
3137,2021-03-01,3,4,5,4
3137,2022-03-01,4,2,4,4
3137,2023-03-01,3,2,5,4
3137,2024-03-01,4,4,5,4
3137,2025-03-01,5,3,3,4
3138,2021-06-01,3,2,4,4
3138,2022-06-01,4,2,5,4
3138,2023-06-01,5,2,4,4
3138,2024-06-01,3,4,3,4
3139,2021-04-01,4,3,5,4
3139,2022-04-01,4,4,5,4
3139,2023-04-01,5,3,3,4
3139,2024-04-01,4,2,4,4
3140,2021-03-01,4,2,1,4
3140,2022-03-01,4,3,3,4
3140,2023-03-01,2,2,3,4
3140,2024-03-01,2,4,5,4
3140,2025-03-01,4,2,4,4
3141,2021-06-01,4,3,5,4
3141,2022-06-01,3,3,3,4
3141,2023-06-01,2,2,4,4
3141,2024-06-01,2,2,3,4
3142,2022-12-01,4,5,5,4
3142,2023-12-01,2,4,4,4
3142,2024-12-01,3,3,4,4
3143,2021-06-01,3,5,5,4
3143,2022-06-01,2,3,5,4
3143,2023-06-01,4,5,3,4
3143,2024-06-01,2,5,4,4
3144,2021-06-01,3,5,1,3
3144,2022-06-01,2,2,1,3
3144,2023-06-01,2,3,3,3
3144,2024-06-01,2,4,1,3
3145,2021-03-01,2,5,5,4
3145,2022-03-01,2,2,5,4
3145,2023-03-01,4,3,3,4
3145,2024-03-01,3,2,4,4
3145,2025-03-01,4,3,3,4
3146,2021-07-01,5,4,5,4
3146,2022-07-01,4,4,4,4
3146,2023-07-01,5,5,4,4
3146,2024-07-01,4,5,3,4
3147,2021-03-01,3,3,3,4
3147,2022-03-01,3,4,4,4
3147,2023-03-01,3,4,3,4
3147,2024-03-01,3,5,5,4
3147,2025-03-01,4,3,3,4
3148,2021-10-01,2,2,4,4
3148,2022-10-01,4,3,5,4
3148,2023-10-01,2,3,5,4
3148,2024-10-01,2,5,4,4
3149,2021-09-01,2,5,4,4
3149,2022-09-01,3,3,5,4
3149,2023-09-01,2,3,4,4
3149,2024-09-01,4,4,4,4
3150,2021-06-01,2,2,3,4
3150,2022-06-01,3,5,5,4
3150,2023-06-01,4,5,3,4
3150,2024-06-01,3,3,4,4
3151,2021-09-01,2,5,5,4
3151,2022-09-01,3,4,5,4
3151,2023-09-01,2,5,5,4
3151,2024-09-01,4,2,5,4
3152,2021-03-01,4,4,3,4
3152,2022-03-01,4,3,3,4
3152,2023-03-01,2,2,4,4
3152,2024-03-01,2,3,5,4
3152,2025-03-01,3,4,5,4
3153,2021-07-01,4,5,3,4
3153,2022-07-01,4,5,5,4
3153,2023-07-01,4,2,3,4
3153,2024-07-01,3,2,3,4
3154,2021-07-01,2,4,4,4
3154,2022-07-01,3,3,4,4
3154,2023-07-01,3,4,4,4
3154,2024-07-01,2,4,4,4
3155,2021-02-01,4,5,5,4
3155,2022-02-01,3,4,4,4
3155,2023-02-01,3,5,5,4
3155,2024-02-01,2,4,3,4
3155,2025-02-01,3,4,3,4
3156,2021-01-01,2,3,4,4
3156,2022-01-01,2,2,3,4
3156,2023-01-01,3,4,5,4
3156,2024-01-01,2,4,3,4
3156,2025-01-01,2,2,3,4
3157,2021-03-01,4,2,3,2
3157,2022-03-01,3,3,4,2
3157,2023-03-01,2,3,3,2
3157,2024-03-01,3,2,5,2
3157,2025-03-01,2,3,3,2
3158,2021-11-01,2,2,5,3
3158,2022-11-01,4,2,4,3
3158,2023-11-01,3,3,4,3
3158,2024-11-01,2,4,5,3
3159,2021-04-01,2,5,4,4
3159,2022-04-01,4,5,5,4
3159,2023-04-01,3,5,5,4
3159,2024-04-01,2,4,4,4
3160,2021-05-01,2,2,5,3
3160,2022-05-01,2,5,4,3
3160,2023-05-01,2,5,3,3
3160,2024-05-01,4,2,5,3
3161,2021-11-01,4,3,3,3
3161,2022-11-01,4,2,3,3
3161,2023-11-01,3,4,3,3
3161,2024-11-01,4,5,4,3
3162,2021-10-01,5,5,5,4
3162,2022-10-01,5,5,5,4
3162,2023-10-01,3,5,4,4
3162,2024-10-01,4,4,5,4
3163,2021-09-01,4,2,4,4
3163,2022-09-01,2,3,4,4
3163,2023-09-01,3,4,5,4
3163,2024-09-01,3,2,5,4
3164,2021-06-01,3,2,3,4
3164,2022-06-01,4,5,3,4
3164,2023-06-01,3,2,3,4
3164,2024-06-01,4,3,5,4
3165,2021-05-01,3,5,5,4
3165,2022-05-01,3,2,4,4
3165,2023-05-01,3,5,3,4
3165,2024-05-01,2,2,4,4
3166,2021-10-01,4,5,4,4
3166,2022-10-01,2,2,3,4
3166,2023-10-01,2,2,4,4
3166,2024-10-01,2,3,4,4
3167,2021-02-01,5,5,4,4
3167,2022-02-01,5,2,3,4
3167,2023-02-01,4,4,4,4
3167,2024-02-01,3,2,3,4
3167,2025-02-01,5,4,5,4
3168,2021-08-01,2,5,4,3
3168,2022-08-01,4,3,5,3
3168,2023-08-01,4,2,4,3
3168,2024-08-01,2,3,3,3
3169,2021-09-01,2,2,4,4
3169,2022-09-01,4,5,4,4
3169,2023-09-01,4,2,3,4
3169,2024-09-01,2,2,5,4
3170,2021-09-01,3,5,5,4
3170,2022-09-01,4,2,5,4
3170,2023-09-01,3,5,5,4
3170,2024-09-01,3,4,5,4
3171,2021-06-01,3,5,3,3
3171,2022-06-01,4,2,5,3
3171,2023-06-01,4,2,3,3
3171,2024-06-01,4,5,5,3
3172,2021-05-01,2,3,5,4
3172,2022-05-01,4,2,5,4
3172,2023-05-01,2,5,3,4
3172,2024-05-01,2,4,5,4
3173,2024-01-01,2,2,5,4
3173,2025-01-01,4,5,4,4
3174,2023-04-01,4,3,1,4
3174,2024-04-01,5,5,1,4
3175,2021-05-01,5,5,3,4
3175,2022-05-01,3,5,4,4
3175,2023-05-01,5,5,3,4
3175,2024-05-01,3,5,4,4
3176,2021-09-01,3,3,5,4
3176,2022-09-01,2,5,3,4
3176,2023-09-01,4,2,5,4
3176,2024-09-01,3,2,5,4
3177,2021-01-01,4,3,4,4
3177,2022-01-01,5,3,4,4
3177,2023-01-01,4,3,3,4
3177,2024-01-01,3,2,5,4
3177,2025-01-01,5,3,3,4
3178,2021-01-01,4,4,5,3
3178,2022-01-01,4,3,4,3
3178,2023-01-01,3,3,4,3
3178,2024-01-01,4,3,3,3
3178,2025-01-01,3,2,5,3
3179,2021-12-01,5,2,5,4
3179,2022-12-01,4,5,5,4
3179,2023-12-01,3,4,3,4
3179,2024-12-01,3,3,4,4
3180,2021-01-01,3,2,5,4
3180,2022-01-01,4,4,3,4
3180,2023-01-01,3,2,4,4
3180,2024-01-01,4,2,4,4
3180,2025-01-01,2,4,3,4
3181,2021-11-01,3,3,3,4
3181,2022-11-01,3,4,3,4
3181,2023-11-01,2,2,4,4
3181,2024-11-01,2,5,5,4
3182,2021-02-01,4,5,5,4
3182,2022-02-01,2,3,5,4
3182,2023-02-01,4,2,3,4
3182,2024-02-01,2,3,3,4
3182,2025-02-01,4,2,3,4
3183,2021-08-01,2,2,3,4
3183,2022-08-01,3,4,5,4
3183,2023-08-01,2,4,5,4
3183,2024-08-01,3,2,4,4
3184,2021-02-01,4,4,3,4
3184,2022-02-01,2,4,4,4
3184,2023-02-01,2,5,5,4
3184,2024-02-01,3,4,3,4
3184,2025-02-01,4,3,4,4
3185,2021-02-01,4,5,3,4
3185,2022-02-01,4,4,3,4
3185,2023-02-01,2,4,4,4
3185,2024-02-01,4,4,5,4
3185,2025-02-01,2,4,5,4
3186,2021-12-01,2,3,2,4
3186,2022-12-01,3,5,2,4
3186,2023-12-01,4,5,2,4
3186,2024-12-01,3,2,3,4
3187,2021-12-01,4,2,5,3
3187,2022-12-01,4,5,3,3
3187,2023-12-01,4,4,5,3
3187,2024-12-01,4,5,5,3
3188,2021-08-01,4,4,4,4
3188,2022-08-01,3,3,4,4
3188,2023-08-01,3,4,4,4
3188,2024-08-01,3,2,3,4
3189,2021-04-01,2,5,3,4
3189,2022-04-01,4,2,3,4
3189,2023-04-01,4,5,5,4
3189,2024-04-01,4,2,3,4
3190,2021-06-01,4,3,3,3
3190,2022-06-01,3,3,3,3
3190,2023-06-01,4,5,5,3
3190,2024-06-01,4,3,4,3
3191,2021-10-01,4,5,4,4
3191,2022-10-01,4,3,4,4
3191,2023-10-01,3,2,4,4
3191,2024-10-01,4,5,5,4
3192,2021-01-01,2,5,5,4
3192,2022-01-01,3,2,5,4
3192,2023-01-01,2,5,4,4
3192,2024-01-01,4,3,5,4
3192,2025-01-01,2,2,5,4
3193,2021-11-01,2,4,3,4
3193,2022-11-01,2,3,5,4
3193,2023-11-01,4,4,3,4
3193,2024-11-01,3,4,4,4
3194,2021-10-01,3,5,4,4
3194,2022-10-01,4,2,5,4
3194,2023-10-01,2,4,5,4
3194,2024-10-01,3,4,3,4
3195,2021-10-01,2,3,4,1
3195,2022-10-01,4,4,5,1
3195,2023-10-01,3,3,4,1
3195,2024-10-01,4,2,4,1
3196,2021-01-01,4,3,3,4
3196,2022-01-01,2,2,5,4
3196,2023-01-01,3,5,4,4
3196,2024-01-01,2,2,3,4
3196,2025-01-01,3,4,4,4
3197,2021-08-01,4,3,5,4
3197,2022-08-01,4,3,4,4
3197,2023-08-01,2,4,4,4
3197,2024-08-01,2,3,3,4
3198,2021-02-01,2,3,5,4
3198,2022-02-01,4,4,4,4
3198,2023-02-01,4,3,4,4
3198,2024-02-01,4,5,4,4
3198,2025-02-01,2,3,3,4
3199,2021-03-01,4,4,3,4
3199,2022-03-01,2,3,4,4
3199,2023-03-01,2,3,4,4
3199,2024-03-01,3,4,3,4
3199,2025-03-01,3,4,5,4
3200,2021-02-01,4,3,5,4
3200,2022-02-01,2,3,3,4
3200,2023-02-01,2,5,3,4
3200,2024-02-01,4,2,3,4
3200,2025-02-01,3,4,4,4
3201,2021-10-01,4,2,4,4
3201,2022-10-01,4,4,5,4
3201,2023-10-01,2,3,4,4
3201,2024-10-01,4,5,3,4
3202,2021-02-01,4,4,3,4
3202,2022-02-01,2,5,4,4
3202,2023-02-01,3,2,4,4
3202,2024-02-01,3,4,3,4
3202,2025-02-01,4,2,4,4
3203,2021-04-01,4,3,1,4
3203,2022-04-01,2,5,1,4
3203,2023-04-01,4,2,1,4
3203,2024-04-01,4,4,3,4
3204,2021-06-01,4,3,3,4
3204,2022-06-01,3,5,5,4
3204,2023-06-01,3,3,4,4
3204,2024-06-01,2,4,4,4
3205,2021-03-01,4,5,5,3
3205,2022-03-01,4,2,5,3
3205,2023-03-01,3,4,3,3
3205,2024-03-01,2,4,5,3
3205,2025-03-01,3,5,4,3
3206,2021-07-01,4,5,4,4
3206,2022-07-01,3,3,3,4
3206,2023-07-01,3,3,5,4
3206,2024-07-01,4,5,5,4
3207,2021-07-01,4,4,5,4
3207,2022-07-01,4,5,5,4
3207,2023-07-01,3,4,5,4
3207,2024-07-01,2,2,5,4
3208,2023-03-01,2,5,4,4
3208,2024-03-01,2,5,3,4
3208,2025-03-01,3,4,4,4
3209,2021-03-01,4,2,4,4
3209,2022-03-01,3,5,3,4
3209,2023-03-01,3,4,5,4
3209,2024-03-01,4,3,5,4
3209,2025-03-01,2,3,3,4
3210,2024-04-01,4,4,5,4
3211,2021-08-01,4,2,3,3
3211,2022-08-01,2,2,3,3
3211,2023-08-01,4,2,5,3
3211,2024-08-01,4,4,5,3
3212,2021-10-01,2,5,3,4
3212,2022-10-01,4,2,5,4
